CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16292,122,1,302.25,3,Low Value Customers
16293,22,10,2248.9900000000002,2,VIP Customers
16295,10,4,1328.55,2,VIP Customers
16297,269,1,301.9,3,Low Value Customers
16298,23,3,598.2,1,New Customers
16302,127,1,233.22,3,Low Value Customers
16303,26,3,5360.63,2,VIP Customers
16305,139,1,361.21999999999997,3,Low Value Customers
16306,214,6,632.27,0,Potential Churn
16308,38,4,2560.0,2,VIP Customers
16309,106,2,706.57,0,Potential Churn
16311,18,2,616.26,1,New Customers
16313,3,2,274.15000000000003,1,New Customers
16315,331,1,226.37,3,Low Value Customers
16316,64,8,2938.91,2,VIP Customers
16317,120,3,1341.65,0,Potential Churn
16318,35,1,328.15,1,New Customers
16319,218,1,404.40000000000003,3,Low Value Customers
16320,172,2,1038.46,0,Potential Churn
16321,72,5,373.65000000000003,0,Potential Churn
16322,1,2,326.75,1,New Customers
16323,196,1,207.50000000000003,3,Low Value Customers
16324,128,3,408.59000000000003,0,Potential Churn
16325,47,3,594.24,0,Potential Churn
16327,14,6,3789.67,2,VIP Customers
16330,18,3,251.91,1,New Customers
16332,28,7,1582.8,2,VIP Customers
16337,37,1,151.05,1,New Customers
16338,157,1,214.79999999999998,3,Low Value Customers
16339,284,1,94.05,3,Low Value Customers
16340,107,1,534.31,3,Low Value Customers
16341,25,4,1971.87,2,VIP Customers
16342,75,4,322.41,0,Potential Churn
16343,16,2,328.58,1,New Customers
16344,158,1,101.10000000000001,3,Low Value Customers
16345,44,1,565.46,1,New Customers
16347,11,2,847.45,1,New Customers
16348,32,7,1413.31,2,VIP Customers
16349,291,1,53.5,3,Low Value Customers
16350,21,4,1116.47,2,VIP Customers
16351,333,1,153.9,3,Low Value Customers
16352,18,2,494.44,1,New Customers
16354,63,2,395.8,0,Potential Churn
16356,198,3,211.77,3,Low Value Customers
16357,33,3,658.88,0,Potential Churn
16358,1,4,2027.5,2,VIP Customers
16359,7,9,1750.92,2,VIP Customers
16360,5,6,3450.41,2,VIP Customers
16361,10,4,891.21,2,VIP Customers
16362,32,5,709.99,0,Potential Churn
16363,53,1,109.36000000000001,3,Low Value Customers
16364,12,2,705.79,1,New Customers
16365,18,9,1540.42,2,VIP Customers
16366,19,1,327.3,1,New Customers
16367,37,2,800.67,0,Potential Churn
16368,2,2,479.91,1,New Customers
16369,18,3,1543.33,2,VIP Customers
16370,82,4,1301.91,0,Potential Churn
16372,33,2,355.73,1,New Customers
16374,66,2,458.78000000000003,0,Potential Churn
16376,9,2,974.96,1,New Customers
16377,267,1,676.2,3,Low Value Customers
16378,247,3,362.95,0,Potential Churn
16379,4,4,2157.4,2,VIP Customers
16380,61,1,1743.1499999999999,0,Potential Churn
16383,75,2,643.76,0,Potential Churn
16384,90,2,584.5,0,Potential Churn
16385,60,3,554.86,0,Potential Churn
16386,29,2,302.57,1,New Customers
16387,323,1,94.36,3,Low Value Customers
16389,53,4,1382.07,0,Potential Churn
16392,270,1,217.89,3,Low Value Customers
16393,2,13,3040.96,2,VIP Customers
16394,57,5,1555.34,0,Potential Churn
16395,61,5,1482.06,0,Potential Churn
16398,154,2,1705.8,0,Potential Churn
16399,19,2,406.21999999999997,1,New Customers
16400,95,1,303.93,3,Low Value Customers
16401,1,12,4098.32,2,VIP Customers
16402,265,2,293.45,3,Low Value Customers
16403,312,1,177.5,3,Low Value Customers
16404,70,1,443.05,3,Low Value Customers
16405,302,2,167.25,3,Low Value Customers
16406,19,1,154.35,1,New Customers
16407,13,10,2079.68,2,VIP Customers
16409,36,5,2022.98,2,VIP Customers
16411,19,2,211.7,1,New Customers
16412,54,1,135.99,3,Low Value Customers
16413,57,1,262.2,3,Low Value Customers
16414,22,2,126.25,1,New Customers
16415,44,1,200.27,1,New Customers
16416,27,3,1051.4,0,Potential Churn
16418,45,3,631.12,0,Potential Churn
16419,113,6,958.71,0,Potential Churn
16423,25,1,346.12,1,New Customers
16424,191,1,133.56,3,Low Value Customers
16425,302,1,302.7,3,Low Value Customers
16426,2,10,1863.76,2,VIP Customers
16427,263,2,241.06,3,Low Value Customers
16429,106,1,284.55,3,Low Value Customers
16430,57,1,300.85,3,Low Value Customers
16431,213,3,623.28,0,Potential Churn
16432,64,1,287.4,3,Low Value Customers
16433,28,1,184.26,1,New Customers
16434,29,7,1511.8,2,VIP Customers
16438,6,5,798.35,2,VIP Customers
16440,8,5,3640.67,2,VIP Customers
16441,67,2,381.2,0,Potential Churn
16442,2,3,609.3,1,New Customers
16444,46,4,654.67,0,Potential Churn
16445,34,1,230.51,1,New Customers
16447,136,1,255.91,3,Low Value Customers
16448,198,1,182.99,3,Low Value Customers
16449,198,2,707.69,0,Potential Churn
16450,150,1,311.92,3,Low Value Customers
16451,88,1,266.97,3,Low Value Customers
16454,64,1,5.9,3,Low Value Customers
16455,64,7,1841.18,2,VIP Customers
16456,99,5,2158.18,0,Potential Churn
16457,218,1,208.36,3,Low Value Customers
16460,28,3,811.23,0,Potential Churn
16461,178,1,142.92,3,Low Value Customers
16462,74,3,136.0,3,Low Value Customers
16463,21,4,1422.4,2,VIP Customers
16464,20,3,1298.66,0,Potential Churn
16466,34,7,1595.96,2,VIP Customers
16468,74,1,74.9,3,Low Value Customers
16469,24,4,625.42,0,Potential Churn
16470,52,4,752.77,0,Potential Churn
16471,275,1,223.95000000000002,3,Low Value Customers
16473,165,3,316.11,0,Potential Churn
16474,7,7,1810.49,2,VIP Customers
16475,88,4,544.3,0,Potential Churn
16477,64,7,2494.46,2,VIP Customers
16478,25,3,331.0,1,New Customers
16479,10,2,300.83,1,New Customers
16480,76,1,769.29,0,Potential Churn
16482,16,1,220.62,1,New Customers
16483,192,1,139.35,3,Low Value Customers
16484,174,2,404.3,3,Low Value Customers
16485,77,1,363.65,3,Low Value Customers
16488,33,3,498.8,0,Potential Churn
16491,47,1,731.5,1,New Customers
16493,80,4,1351.63,0,Potential Churn
16494,297,1,826.53,3,Low Value Customers
16495,3,3,648.26,1,New Customers
16496,9,3,1599.52,2,VIP Customers
16497,50,6,2965.69,2,VIP Customers
16498,161,2,100.97,3,Low Value Customers
16499,360,2,365.45,3,Low Value Customers
16500,5,6,400.86,2,VIP Customers
16503,107,4,1431.93,0,Potential Churn
16504,25,1,465.88,1,New Customers
16505,32,1,777.6,1,New Customers
16506,20,2,90.30000000000001,1,New Customers
16509,297,1,363.7,3,Low Value Customers
16510,372,1,248.1,3,Low Value Customers
16511,22,3,916.33,0,Potential Churn
16513,5,4,874.59,2,VIP Customers
16515,52,5,1624.14,0,Potential Churn
16516,30,1,101.69999999999999,1,New Customers
16517,277,1,162.7,3,Low Value Customers
16518,61,2,484.32,0,Potential Churn
16519,25,2,212.98,1,New Customers
16520,186,3,1046.57,0,Potential Churn
16526,172,1,290.36,3,Low Value Customers
16527,81,1,228.06,3,Low Value Customers
16528,4,1,244.41,1,New Customers
16529,190,1,455.25,3,Low Value Customers
16531,22,7,1244.59,2,VIP Customers
16533,19,3,1082.81,0,Potential Churn
16535,5,1,593.75,1,New Customers
16536,110,1,548.12,3,Low Value Customers
16539,3,4,1388.81,2,VIP Customers
16542,54,1,119.62,3,Low Value Customers
16545,165,1,339.3,3,Low Value Customers
16546,291,2,787.15,0,Potential Churn
16549,10,10,4034.9,2,VIP Customers
16550,109,5,2298.97,0,Potential Churn
16551,96,3,922.12,0,Potential Churn
16552,243,2,379.73,3,Low Value Customers
16553,163,12,5719.82,2,VIP Customers
16554,42,3,837.1,0,Potential Churn
16555,35,2,285.89,1,New Customers
16556,67,7,3313.79,2,VIP Customers
16557,24,2,281.85,1,New Customers
16560,27,2,841.41,1,New Customers
16561,6,2,511.12,1,New Customers
16563,54,1,1077.74,0,Potential Churn
16565,364,1,173.7,3,Low Value Customers
16566,15,5,614.66,2,VIP Customers
16567,194,2,865.6,0,Potential Churn
16569,3,1,124.2,1,New Customers
16570,15,10,3738.4,2,VIP Customers
16571,27,3,1421.69,0,Potential Churn
16572,127,3,1009.6,0,Potential Churn
16573,85,2,663.61,0,Potential Churn
16574,71,1,451.44,3,Low Value Customers
16581,183,1,105.84,3,Low Value Customers
16582,113,1,313.62,3,Low Value Customers
16583,374,1,233.45,3,Low Value Customers
16584,80,2,936.08,0,Potential Churn
16586,249,1,463.95,3,Low Value Customers
16587,232,1,225.15,3,Low Value Customers
16589,71,3,459.24,0,Potential Churn
16591,69,1,213.5,3,Low Value Customers
16593,51,3,330.03,0,Potential Churn
16594,75,1,181.09,3,Low Value Customers
16595,61,1,360.16,3,Low Value Customers
16596,16,2,250.15,1,New Customers
16597,4,1,90.04,1,New Customers
16598,286,1,145.04999999999998,3,Low Value Customers
16600,4,6,813.52,2,VIP Customers
16601,41,1,241.53,1,New Customers
16602,36,1,528.08,1,New Customers
16603,75,2,482.47,0,Potential Churn
16609,15,7,5493.46,2,VIP Customers
16610,219,1,75.66,3,Low Value Customers
16611,186,1,129.49,3,Low Value Customers
16612,33,4,1187.66,0,Potential Churn
16613,70,1,618.59,3,Low Value Customers
16614,183,1,506.19,3,Low Value Customers
16616,15,2,500.42,1,New Customers
16617,236,1,151.85,3,Low Value Customers
16618,31,5,2647.59,2,VIP Customers
16619,264,1,226.21,3,Low Value Customers
16620,4,2,178.96,1,New Customers
16621,52,4,813.48,0,Potential Churn
16623,246,1,129.45,3,Low Value Customers
16624,81,2,810.5699999999999,0,Potential Churn
16625,275,1,333.08,3,Low Value Customers
16627,79,1,322.8,3,Low Value Customers
16628,30,5,2188.05,2,VIP Customers
16629,74,2,408.63,0,Potential Churn
16633,17,6,2883.1,2,VIP Customers
16634,223,2,217.9,3,Low Value Customers
16637,32,4,1154.47,0,Potential Churn
16638,23,10,1680.72,2,VIP Customers
16639,31,3,1257.51,0,Potential Churn
16641,106,1,231.10000000000002,3,Low Value Customers
16642,5,2,688.33,1,New Customers
16643,246,1,487.51,3,Low Value Customers
16644,178,2,833.78,0,Potential Churn
16647,170,2,214.06,3,Low Value Customers
16648,43,1,290.65999999999997,1,New Customers
16650,72,1,518.42,3,Low Value Customers
16653,16,2,1212.66,1,New Customers
16654,141,4,601.27,0,Potential Churn
16655,18,6,3789.52,2,VIP Customers
16657,10,4,874.43,2,VIP Customers
16658,368,1,123.24,3,Low Value Customers
16659,189,1,39.12,3,Low Value Customers
16660,16,4,1267.6499999999999,2,VIP Customers
16665,362,1,135.39999999999998,3,Low Value Customers
16666,19,1,118.98,1,New Customers
16667,68,2,567.1800000000001,0,Potential Churn
16668,15,6,306.71999999999997,2,VIP Customers
16669,24,2,1344.48,0,Potential Churn
16670,17,11,4095.9,2,VIP Customers
16671,28,3,1692.27,0,Potential Churn
16674,55,2,304.24,1,New Customers
16676,34,4,1592.1200000000001,0,Potential Churn
16678,3,12,3109.99,2,VIP Customers
16679,366,1,129.75,3,Low Value Customers
16680,43,1,183.7,1,New Customers
16681,73,6,1770.34,0,Potential Churn
16682,5,5,1028.0,2,VIP Customers
16685,61,2,324.24,1,New Customers
16686,47,7,2959.88,2,VIP Customers
16688,1,4,1260.86,2,VIP Customers
16689,76,2,422.59999999999997,0,Potential Churn
16690,72,2,225.57999999999998,3,Low Value Customers
16692,256,2,1126.0,0,Potential Churn
16693,69,2,477.86,0,Potential Churn
16696,135,4,657.9000000000001,0,Potential Churn
16697,241,1,112.75,3,Low Value Customers
16698,227,2,1998.0,0,Potential Churn
16700,9,13,5076.55,2,VIP Customers
16701,9,13,5398.3,2,VIP Customers
16706,37,3,531.35,0,Potential Churn
16708,46,1,656.63,1,New Customers
16709,85,5,3029.87,0,Potential Churn
16710,19,10,2467.99,2,VIP Customers
16711,3,5,1651.03,2,VIP Customers
16712,9,11,3603.66,2,VIP Customers
16714,317,2,1114.06,0,Potential Churn
16715,78,1,301.71999999999997,3,Low Value Customers
16716,267,2,901.2,0,Potential Churn
16717,24,6,3843.08,2,VIP Customers
16718,369,1,606.0500000000001,3,Low Value Customers
16719,15,7,1770.22,2,VIP Customers
16720,26,1,152.95,1,New Customers
16721,262,1,292.47,3,Low Value Customers
16722,17,13,4730.81,2,VIP Customers
16723,91,2,576.4,0,Potential Churn
16725,302,6,756.82,0,Potential Churn
16726,26,5,1358.74,2,VIP Customers
16727,364,1,256.32,3,Low Value Customers
16728,46,4,1048.28,0,Potential Churn
16730,52,3,743.11,0,Potential Churn
16732,32,1,603.75,1,New Customers
16734,52,3,646.76,0,Potential Churn
16735,79,5,2247.41,0,Potential Churn
16737,53,1,417.59999999999997,1,New Customers
16738,298,1,3.75,3,Low Value Customers
16739,177,1,323.0,3,Low Value Customers
16743,29,7,2213.13,2,VIP Customers
16744,11,7,1291.91,2,VIP Customers
16747,38,2,836.06,0,Potential Churn
16748,18,5,1515.9,2,VIP Customers
16750,45,5,623.93,0,Potential Churn
16751,31,1,1764.72,0,Potential Churn
16752,373,1,207.5,3,Low Value Customers
16753,58,1,223.92000000000002,3,Low Value Customers
16754,372,1,2002.4,0,Potential Churn
16755,114,3,1475.43,0,Potential Churn
16756,215,1,239.4,3,Low Value Customers
16757,319,1,106.83000000000001,3,Low Value Customers
16758,65,1,369.34000000000003,3,Low Value Customers
16759,8,3,789.79,1,New Customers
16761,97,1,316.62,3,Low Value Customers
16762,20,3,1207.24,0,Potential Churn
16763,199,1,611.85,3,Low Value Customers
16764,4,13,2790.9500000000003,2,VIP Customers
16765,294,1,34.0,3,Low Value Customers
16766,273,2,1145.6,0,Potential Churn
16767,31,11,5575.56,2,VIP Customers
16768,48,3,478.09000000000003,0,Potential Churn
16769,260,1,361.54,3,Low Value Customers
16770,58,5,757.1,0,Potential Churn
16771,33,5,2230.61,2,VIP Customers
16773,57,1,171.59,3,Low Value Customers
16774,68,4,661.52,0,Potential Churn
16775,10,11,1691.51,2,VIP Customers
16776,60,1,371.54,3,Low Value Customers
16777,80,2,222.62,3,Low Value Customers
16778,74,2,245.94,3,Low Value Customers
16780,100,2,422.24,0,Potential Churn
16781,372,1,311.25,3,Low Value Customers
16782,10,13,2267.9500000000003,2,VIP Customers
16784,20,1,107.6,1,New Customers
16788,123,2,592.74,0,Potential Churn
16789,8,1,80.8,1,New Customers
16790,4,6,1545.6200000000001,2,VIP Customers
16791,29,7,1693.03,2,VIP Customers
16792,282,2,110.38000000000001,3,Low Value Customers
16793,57,1,243.84,3,Low Value Customers
16794,1,10,1194.48,2,VIP Customers
16795,365,1,414.88,3,Low Value Customers
16796,89,1,305.62,3,Low Value Customers
16800,11,1,1162.65,1,New Customers
16801,163,4,1594.23,0,Potential Churn
16803,65,1,332.3,3,Low Value Customers
16804,23,3,536.99,1,New Customers
16805,174,2,460.59,3,Low Value Customers
16806,103,4,736.21,0,Potential Churn
16807,143,3,1121.59,0,Potential Churn
16808,99,2,288.42,3,Low Value Customers
16809,23,5,914.69,2,VIP Customers
16810,192,1,309.54,3,Low Value Customers
16811,5,2,547.07,1,New Customers
16812,361,1,479.35,3,Low Value Customers
16813,8,10,1652.18,2,VIP Customers
16816,103,4,417.06,0,Potential Churn
16817,3,9,1604.75,2,VIP Customers
16818,11,11,3349.57,2,VIP Customers
16820,96,1,497.61,3,Low Value Customers
16823,227,1,358.38,3,Low Value Customers
16824,16,2,460.64,1,New Customers
16825,39,2,775.1800000000001,0,Potential Churn
16826,51,1,341.7,1,New Customers
16828,112,1,113.5,3,Low Value Customers
16829,157,1,197.22,3,Low Value Customers
16830,39,1,325.91,1,New Customers
16832,184,3,199.15,3,Low Value Customers
16833,1,4,1106.53,2,VIP Customers
16834,228,1,413.46,3,Low Value Customers
16835,128,2,180.85,3,Low Value Customers
16836,40,2,251.87,1,New Customers
16837,31,11,3170.98,2,VIP Customers
16838,197,2,588.85,0,Potential Churn
16841,37,6,1869.82,2,VIP Customers
16842,101,3,1264.19,0,Potential Churn
16846,50,1,214.32,3,Low Value Customers
16847,43,1,193.44,1,New Customers
16848,53,1,281.42,3,Low Value Customers
16849,187,1,124.57,3,Low Value Customers
16850,334,1,332.41,3,Low Value Customers
16851,4,3,342.45,1,New Customers
16852,10,2,144.91000000000003,1,New Customers
16855,24,2,328.4,1,New Customers
16856,15,1,35.400000000000006,1,New Customers
16858,369,1,375.69000000000005,3,Low Value Customers
16859,145,2,747.81,0,Potential Churn
16861,60,2,173.76,3,Low Value Customers
16863,31,2,502.8,1,New Customers
16866,141,3,207.73999999999998,3,Low Value Customers
16869,23,4,817.12,0,Potential Churn
16871,22,6,2812.34,2,VIP Customers
16872,77,3,680.02,0,Potential Churn
16875,67,5,2095.53,0,Potential Churn
16877,12,6,846.62,2,VIP Customers
16878,84,1,13.3,3,Low Value Customers
16880,31,7,1491.43,2,VIP Customers
16881,67,1,432.0,3,Low Value Customers
16882,67,3,705.12,0,Potential Churn
16883,187,2,272.48,3,Low Value Customers
16884,38,2,429.84000000000003,1,New Customers
16885,15,3,450.41,1,New Customers
16887,35,1,192.32999999999998,1,New Customers
16889,195,3,1578.67,0,Potential Churn
16891,2,5,742.43,2,VIP Customers
16892,1,5,518.19,2,VIP Customers
16893,367,1,145.93,3,Low Value Customers
16895,65,1,202.27,3,Low Value Customers
16897,299,2,289.78,3,Low Value Customers
16898,26,3,501.03,1,New Customers
16899,8,6,1271.06,2,VIP Customers
16900,17,3,882.16,1,New Customers
16902,116,1,1706.88,0,Potential Churn
16903,29,1,363.2,1,New Customers
16905,5,7,3037.6,2,VIP Customers
16906,82,4,559.59,0,Potential Churn
16907,29,5,928.76,2,VIP Customers
16909,72,1,379.14,3,Low Value Customers
16910,4,8,1508.96,2,VIP Customers
16912,29,11,2555.58,2,VIP Customers
16913,290,1,113.44,3,Low Value Customers
16914,36,1,183.76,1,New Customers
16915,9,6,621.6800000000001,2,VIP Customers
16916,24,2,562.41,1,New Customers
16917,277,1,391.52,3,Low Value Customers
16918,50,6,1068.82,2,VIP Customers
16919,156,11,2592.25,2,VIP Customers
16921,61,1,154.18,3,Low Value Customers
16924,21,3,829.89,0,Potential Churn
16926,371,1,230.25,3,Low Value Customers
16927,116,3,543.05,0,Potential Churn
16929,4,7,1295.39,2,VIP Customers
16930,26,3,378.89,1,New Customers
16932,53,1,150.23000000000002,3,Low Value Customers
16933,1,2,563.23,1,New Customers
16934,55,2,931.03,0,Potential Churn
16936,26,1,261.9,1,New Customers
16938,9,4,2711.6800000000003,2,VIP Customers
16940,52,3,3049.88,0,Potential Churn
16942,13,9,1904.99,2,VIP Customers
16943,212,3,816.73,0,Potential Churn
16947,236,1,406.48,3,Low Value Customers
16948,139,3,435.02,0,Potential Churn
16949,4,6,1286.27,2,VIP Customers
16950,57,3,1178.56,0,Potential Churn
16951,135,3,1277.75,0,Potential Churn
16952,109,2,167.61,3,Low Value Customers
16953,30,1,20.8,3,Low Value Customers
16954,1,9,2085.08,2,VIP Customers
16955,185,4,518.67,0,Potential Churn
16956,18,1,308.74,1,New Customers
16957,239,2,416.64,3,Low Value Customers
16959,87,1,117.35000000000001,3,Low Value Customers
16960,39,3,505.1,0,Potential Churn
16961,116,1,234.17,3,Low Value Customers
16963,187,1,110.55000000000001,3,Low Value Customers
16965,227,1,192.07,3,Low Value Customers
16966,8,7,2154.97,2,VIP Customers
16967,189,1,319.02,3,Low Value Customers
16968,4,2,439.43,1,New Customers
16969,39,3,650.41,0,Potential Churn
16971,38,1,357.21,1,New Customers
16976,267,1,251.51999999999998,3,Low Value Customers
16978,78,1,344.33,3,Low Value Customers
16979,4,6,1852.0,2,VIP Customers
16980,255,2,1028.46,0,Potential Churn
16982,61,1,384.06,3,Low Value Customers
16983,13,7,1905.87,2,VIP Customers
16984,88,2,4459.52,0,Potential Churn
16985,17,10,5464.12,2,VIP Customers
16986,30,2,1873.2,0,Potential Churn
16987,3,7,1616.8,2,VIP Customers
16988,5,1,126.12,1,New Customers
16989,7,6,1133.25,2,VIP Customers
16990,219,1,179.0,3,Low Value Customers
16992,11,5,1614.31,2,VIP Customers
16996,30,6,1456.96,2,VIP Customers
16997,288,3,702.0,0,Potential Churn
16998,150,4,295.0,0,Potential Churn
16999,23,2,484.82,1,New Customers
17001,1,11,3989.57,2,VIP Customers
17002,86,3,1493.73,0,Potential Churn
17004,46,2,1312.1399999999999,0,Potential Churn
17006,5,4,781.78,2,VIP Customers
17007,51,6,889.9300000000001,0,Potential Churn
17010,18,1,195.36,1,New Customers
17011,30,1,270.9,1,New Customers
17014,8,3,583.4300000000001,1,New Customers
17015,29,3,1838.6100000000001,0,Potential Churn
17018,41,2,920.1,0,Potential Churn
17019,11,4,1258.08,2,VIP Customers
17022,31,1,71.0,1,New Customers
17024,45,3,95.85,1,New Customers
17025,61,3,357.77,0,Potential Churn
17026,185,2,154.82999999999998,3,Low Value Customers
17027,79,6,877.5600000000001,0,Potential Churn
17029,111,2,716.0,0,Potential Churn
17030,64,1,146.87,3,Low Value Customers
17031,12,2,380.35,1,New Customers
17033,86,3,1030.14,0,Potential Churn
17034,16,3,745.52,1,New Customers
17035,246,2,433.53000000000003,3,Low Value Customers
17037,88,1,1267.32,0,Potential Churn
17038,30,1,112.4,1,New Customers
17040,138,1,449.73,3,Low Value Customers
17041,27,3,1071.49,0,Potential Churn
17042,3,5,1036.58,2,VIP Customers
17043,32,4,1735.18,2,VIP Customers
17044,25,1,948.48,1,New Customers
17045,113,3,339.44,0,Potential Churn
17046,157,1,642.02,3,Low Value Customers
17047,85,3,1100.9,0,Potential Churn
17048,118,3,925.35,0,Potential Churn
17049,3,9,5655.03,2,VIP Customers
17050,96,6,3185.64,2,VIP Customers
17051,194,1,240.89000000000001,3,Low Value Customers
17052,28,1,399.09,1,New Customers
17053,131,1,498.48,3,Low Value Customers
17054,28,5,1356.33,2,VIP Customers
17058,82,3,1179.89,0,Potential Churn
17059,30,5,3080.39,2,VIP Customers
17060,266,1,234.24,3,Low Value Customers
17061,74,11,5232.2300000000005,2,VIP Customers
17062,314,4,528.29,0,Potential Churn
17063,21,7,1461.14,2,VIP Customers
17064,59,3,855.45,0,Potential Churn
17069,28,9,2709.7000000000003,2,VIP Customers
17070,114,1,304.24,3,Low Value Customers
17071,28,9,2429.03,2,VIP Customers
17073,18,4,1444.84,2,VIP Customers
17075,18,4,834.12,2,VIP Customers
17076,36,3,841.0799999999999,0,Potential Churn
17078,36,2,375.86,1,New Customers
17079,78,1,118.80000000000001,3,Low Value Customers
17080,22,2,287.62,1,New Customers
17081,25,2,288.91,1,New Customers
17082,33,2,2003.85,0,Potential Churn
17083,109,3,1405.78,0,Potential Churn
17084,35,2,2747.9900000000002,0,Potential Churn
17085,123,5,1562.4,0,Potential Churn
17086,7,6,2050.08,2,VIP Customers
17088,28,4,1991.01,2,VIP Customers
17090,4,7,1974.65,2,VIP Customers
17091,3,9,3827.76,2,VIP Customers
17092,50,4,1774.03,0,Potential Churn
17094,322,1,302.0,3,Low Value Customers
17095,23,3,1324.16,0,Potential Churn
17096,15,4,1022.13,2,VIP Customers
17097,2,8,954.42,2,VIP Customers
17100,18,2,971.74,1,New Customers
17101,10,4,1621.73,2,VIP Customers
17102,262,1,25.5,3,Low Value Customers
17105,159,2,665.78,0,Potential Churn
17109,29,6,881.29,2,VIP Customers
17110,165,1,163.29999999999998,3,Low Value Customers
17111,47,1,231.61,1,New Customers
17114,6,8,801.12,2,VIP Customers
17115,8,3,837.5,1,New Customers
17117,288,1,116.19999999999999,3,Low Value Customers
17118,318,1,157.02,3,Low Value Customers
17119,3,2,606.91,1,New Customers
17120,233,1,307.46,3,Low Value Customers
17122,119,1,138.32,3,Low Value Customers
17123,162,1,345.29999999999995,3,Low Value Customers
17124,185,1,294.24,3,Low Value Customers
17125,50,1,230.5,3,Low Value Customers
17126,152,5,989.45,0,Potential Churn
17128,335,1,157.09,3,Low Value Customers
17131,5,5,2463.17,2,VIP Customers
17133,16,7,4892.240000000001,2,VIP Customers
17134,107,2,413.2,3,Low Value Customers
17135,16,7,1139.73,2,VIP Customers
17138,276,1,380.5,3,Low Value Customers
17140,247,1,454.12,3,Low Value Customers
17142,239,1,579.0,3,Low Value Customers
17144,1,2,984.57,1,New Customers
17146,106,3,749.78,0,Potential Churn
17147,23,4,1714.59,2,VIP Customers
17148,52,1,124.88,3,Low Value Customers
17152,195,3,1689.5,0,Potential Churn
17153,24,1,213.78,1,New Customers
17154,75,1,329.34,3,Low Value Customers
17155,18,2,251.70000000000002,1,New Customers
17157,8,2,319.0,1,New Customers
17158,32,3,1266.97,0,Potential Churn
17159,22,3,1538.88,0,Potential Churn
17160,31,6,3518.03,2,VIP Customers
17162,29,10,1715.46,2,VIP Customers
17163,22,2,293.1,1,New Customers
17164,33,7,2467.35,2,VIP Customers
17165,284,1,158.68,3,Low Value Customers
17166,39,2,206.34,1,New Customers
17169,58,2,835.78,0,Potential Churn
17171,289,1,224.91,3,Low Value Customers
17172,79,1,317.76,3,Low Value Customers
17173,5,8,3766.6,2,VIP Customers
17174,218,1,59.9,3,Low Value Customers
17175,44,4,1443.69,0,Potential Churn
17176,202,1,306.13,3,Low Value Customers
17179,178,3,711.79,0,Potential Churn
17180,56,4,783.97,0,Potential Churn
17181,57,2,239.92000000000002,1,New Customers
17183,8,6,3347.31,2,VIP Customers
17186,47,2,144.0,1,New Customers
17187,227,1,203.95,3,Low Value Customers
17188,11,7,2474.23,2,VIP Customers
17189,106,2,383.75,3,Low Value Customers
17190,59,2,444.74,0,Potential Churn
17191,28,7,2093.68,2,VIP Customers
17193,36,7,1699.3000000000002,2,VIP Customers
17194,361,1,226.78,3,Low Value Customers
17197,30,1,1013.01,1,New Customers
17198,24,3,692.22,0,Potential Churn
17201,54,1,289.78,3,Low Value Customers
17203,36,6,3560.08,2,VIP Customers
17204,175,4,1564.56,0,Potential Churn
17205,54,1,384.08,1,New Customers
17206,53,1,204.24,3,Low Value Customers
17211,27,8,2317.2200000000003,2,VIP Customers
17212,253,1,226.85,3,Low Value Customers
17213,40,7,2781.23,2,VIP Customers
17214,60,6,1059.1200000000001,0,Potential Churn
17217,234,1,113.5,3,Low Value Customers
17218,4,10,1951.97,2,VIP Customers
17219,32,1,114.23,1,New Customers
17221,7,2,334.48,1,New Customers
17222,65,1,328.65,3,Low Value Customers
17223,310,2,381.89,3,Low Value Customers
17226,309,1,393.49,3,Low Value Customers
17227,19,6,939.32,2,VIP Customers
17228,16,8,1906.09,2,VIP Customers
17229,96,2,318.76,3,Low Value Customers
17230,264,8,3638.41,0,Potential Churn
17231,12,10,3124.72,2,VIP Customers
17232,3,2,417.77,1,New Customers
17233,35,1,190.88,1,New Customers
17234,183,1,149.89000000000001,3,Low Value Customers
17235,25,2,550.06,1,New Customers
17236,13,6,916.13,2,VIP Customers
17237,11,2,314.69,1,New Customers
17239,313,1,382.5,3,Low Value Customers
17242,108,2,1135.04,0,Potential Churn
17244,53,1,954.9,0,Potential Churn
17245,205,1,171.45,3,Low Value Customers
17247,15,1,280.09000000000003,1,New Customers
17248,120,1,318.65,3,Low Value Customers
17250,4,2,381.97,1,New Customers
17251,363,1,269.83,3,Low Value Customers
17252,117,2,348.91,3,Low Value Customers
17253,18,1,178.26,1,New Customers
17254,5,2,271.19,1,New Customers
17255,41,2,291.48,1,New Customers
17256,107,2,240.0,3,Low Value Customers
17259,148,2,581.23,0,Potential Churn
17262,52,5,1253.3600000000001,0,Potential Churn
17263,208,1,63.440000000000005,3,Low Value Customers
17265,139,2,550.01,0,Potential Churn
17266,2,3,296.58,1,New Customers
17267,127,2,317.2,3,Low Value Customers
17268,108,4,763.64,0,Potential Churn
17272,42,4,2148.63,0,Potential Churn
17274,35,1,107.82,1,New Customers
17277,228,2,1065.3500000000001,0,Potential Churn
17278,241,1,246.04,3,Low Value Customers
17279,58,1,187.82999999999998,3,Low Value Customers
17282,130,3,1685.46,0,Potential Churn
17284,60,6,1647.48,2,VIP Customers
